Domain,Problem,Planner,solved,cost,length,expanded,time
city-car-sat14-strips,p05,solver_4,True,154.0,41.0,4001.0,0.674994
city-car-sat14-strips,p04,solver_4,True,142.0,37.0,9015.0,1.60855
city-car-sat14-strips,p03,solver_4,True,147.0,31.0,6716.0,0.918805
city-car-sat14-strips,p07,solver_4,True,142.0,21.0,88508.0,26.118356
city-car-sat14-strips,p16,solver_4,True,154.0,37.0,26926.0,10.57222
city-car-sat14-strips,p19,solver_4,True,336.0,60.0,95520.0,37.47932
city-car-sat14-strips,p18,solver_4,True,160.0,45.0,28198.0,11.930558
city-car-sat14-strips,p02,solver_4,True,142.0,23.0,5377.0,0.692802
city-car-sat14-strips,p10,solver_4,True,182.0,34.0,31150.0,10.415175
city-car-sat14-strips,p12,solver_4,True,228.0,34.0,108984.0,35.394671
city-car-sat14-strips,p15,solver_4,True,276.0,46.0,69990.0,24.601907
city-car-sat14-strips,p11,solver_4,False,,,,
ged-sat14-strips,d-12-3,solver_4,False,,,,
ged-sat14-strips,d-12-7,solver_4,False,,,,
ged-sat14-strips,d-12-5,solver_4,False,,,,
ged-sat14-strips,d-12-9,solver_4,False,,,,
ged-sat14-strips,d-10-3,solver_4,False,,,,
ged-sat14-strips,d-10-4,solver_4,False,,,,
ged-sat14-strips,d-12-11,solver_4,False,,,,
ged-sat14-strips,d-3-6,solver_4,True,25.0,63.0,2280.0,35.354551
ged-sat14-strips,d-11-6,solver_4,False,,,,
ged-sat14-strips,d-12-2,solver_4,False,,,,
ged-sat14-strips,d-10-2,solver_4,False,,,,
ged-sat14-strips,d-9-5,solver_4,True,29.0,72.0,2472.0,42.516263
ged-sat14-strips,d-10-5,solver_4,False,,,,
ged-sat14-strips,d-12-6,solver_4,False,,,,
ged-sat14-strips,d-10-1,solver_4,False,,,,
ged-sat14-strips,d-12-8,solver_4,False,,,,
ged-sat14-strips,d-11-5,solver_4,False,,,,
ged-sat14-strips,d-11-1,solver_4,False,,,,
ged-sat14-strips,d-11-3,solver_4,False,,,,
ged-sat14-strips,d-10-6,solver_4,False,,,,
termes-sat18-strips,p06,solver_4,False,,,,
termes-sat18-strips,p14,solver_4,False,,,,
termes-sat18-strips,p13,solver_4,False,,,,
termes-sat18-strips,p17,solver_4,False,,,,
termes-sat18-strips,p01,solver_4,False,,,,
termes-sat18-strips,p20,solver_4,False,,,,
termes-sat18-strips,p09,solver_4,False,,,,
termes-sat18-strips,p08,solver_4,False,,,,
termes-sat18-strips,p05,solver_4,False,,,,
termes-sat18-strips,p04,solver_4,False,,,,
termes-sat18-strips,p03,solver_4,False,,,,
termes-sat18-strips,p07,solver_4,False,,,,
termes-sat18-strips,p16,solver_4,False,,,,
termes-sat18-strips,p19,solver_4,False,,,,
termes-sat18-strips,p18,solver_4,False,,,,
termes-sat18-strips,p02,solver_4,False,,,,
termes-sat18-strips,p10,solver_4,False,,,,
termes-sat18-strips,p12,solver_4,False,,,,
termes-sat18-strips,p15,solver_4,False,,,,
termes-sat18-strips,p11,solver_4,False,,,,
sokoban-sat11-strips,p06,solver_4,True,46.0,184.0,15435.0,1.879824
sokoban-sat11-strips,p14,solver_4,True,49.0,125.0,47351.0,6.090088
sokoban-sat11-strips,p13,solver_4,True,24.0,83.0,102449.0,36.017282
sokoban-sat11-strips,p17,solver_4,False,,,,
sokoban-sat11-strips,p01,solver_4,True,52.0,149.0,66648.0,8.334229
sokoban-sat11-strips,p20,solver_4,False,,,,
sokoban-sat11-strips,p09,solver_4,True,26.0,455.0,1122.0,0.151873
sokoban-sat11-strips,p08,solver_4,True,74.0,269.0,290308.0,32.101097
sokoban-sat11-strips,p05,solver_4,True,54.0,237.0,116427.0,12.824787
sokoban-sat11-strips,p04,solver_4,True,39.0,159.0,53832.0,5.663761
sokoban-sat11-strips,p03,solver_4,True,31.0,102.0,35410.0,4.543535
sokoban-sat11-strips,p07,solver_4,True,35.0,119.0,2952.0,0.159717
sokoban-sat11-strips,p16,solver_4,True,18.0,47.0,3214.0,1.480112
sokoban-sat11-strips,p19,solver_4,True,47.0,175.0,736212.0,63.178404
sokoban-sat11-strips,p18,solver_4,False,,,,
sokoban-sat11-strips,p02,solver_4,True,56.0,160.0,95374.0,5.086913
sokoban-sat11-strips,p10,solver_4,False,,,,
sokoban-sat11-strips,p12,solver_4,True,47.0,181.0,418371.0,44.794158
sokoban-sat11-strips,p15,solver_4,True,88.0,342.0,1773416.0,194.810391
sokoban-sat11-strips,p11,solver_4,True,107.0,346.0,888086.0,145.565993
barman-sat11-strips,pfile06-022,solver_4,False,,,,
barman-sat11-strips,pfile07-028,solver_4,False,,,,
barman-sat11-strips,pfile08-029,solver_4,False,,,,
barman-sat11-strips,pfile09-033,solver_4,False,,,,
barman-sat11-strips,pfile08-031,solver_4,False,,,,
barman-sat11-strips,pfile07-026,solver_4,False,,,,
barman-sat11-strips,pfile10-037,solver_4,False,,,,
barman-sat11-strips,pfile08-032,solver_4,False,,,,
barman-sat11-strips,pfile06-021,solver_4,False,,,,
barman-sat11-strips,pfile08-030,solver_4,False,,,,
barman-sat11-strips,pfile09-036,solver_4,False,,,,
barman-sat11-strips,pfile07-027,solver_4,False,,,,
barman-sat11-strips,pfile10-039,solver_4,False,,,,
barman-sat11-strips,pfile07-025,solver_4,False,,,,
barman-sat11-strips,pfile09-035,solver_4,False,,,,
barman-sat11-strips,pfile06-023,solver_4,False,,,,
barman-sat11-strips,pfile06-024,solver_4,False,,,,
barman-sat11-strips,pfile09-034,solver_4,False,,,,
barman-sat11-strips,pfile10-038,solver_4,False,,,,
barman-sat11-strips,pfile10-040,solver_4,False,,,,
floortile-sat11-strips,seq-p08-015,solver_4,False,,,,
floortile-sat11-strips,seq-p08-016,solver_4,False,,,,
floortile-sat11-strips,seq-p06-012,solver_4,False,,,,
floortile-sat11-strips,seq-p09-018,solver_4,False,,,,
floortile-sat11-strips,seq-p06-011,solver_4,True,132.0,77.0,11911.0,0.475371
floortile-sat11-strips,seq-p01-001,solver_4,True,63.0,33.0,4414.0,0.118992
floortile-sat11-strips,seq-p05-010,solver_4,False,,,,
floortile-sat11-strips,seq-p05-009,solver_4,False,,,,
floortile-sat11-strips,seq-p02-003,solver_4,True,81.0,46.0,50983.0,1.367598
floortile-sat11-strips,seq-p03-005,solver_4,True,87.0,49.0,11167.0,0.340279
floortile-sat11-strips,seq-p10-020,solver_4,False,,,,
floortile-sat11-strips,seq-p07-013,solver_4,False,,,,
floortile-sat11-strips,seq-p04-008,solver_4,True,115.0,63.0,2506.0,0.096966
floortile-sat11-strips,seq-p02-004,solver_4,True,99.0,52.0,1189045.0,33.117545
floortile-sat11-strips,seq-p07-014,solver_4,False,,,,
floortile-sat11-strips,seq-p03-006,solver_4,True,90.0,48.0,14570.0,0.438044
floortile-sat11-strips,seq-p01-002,solver_4,True,60.0,36.0,6074.0,0.160168
floortile-sat11-strips,seq-p10-019,solver_4,False,,,,
floortile-sat11-strips,seq-p04-007,solver_4,True,126.0,64.0,1138276.0,40.163453
floortile-sat11-strips,seq-p09-017,solver_4,False,,,,
nurikabe-sat18-strips,p06,solver_4,True,70.0,70.0,6197.0,4.990124
nurikabe-sat18-strips,p14,solver_4,False,,,,
nurikabe-sat18-strips,p13,solver_4,False,,,,
nurikabe-sat18-strips,p17,solver_4,False,,,,
nurikabe-sat18-strips,p01,solver_4,True,40.0,40.0,335.0,0.100494
nurikabe-sat18-strips,p20,solver_4,False,,,,
nurikabe-sat18-strips,p09,solver_4,True,111.0,111.0,19409.0,77.906871
nurikabe-sat18-strips,p08,solver_4,True,85.0,85.0,4302.0,10.868525
nurikabe-sat18-strips,p05,solver_4,True,70.0,70.0,1925.0,2.245029
nurikabe-sat18-strips,p04,solver_4,True,52.0,52.0,57437.0,25.854727
nurikabe-sat18-strips,p03,solver_4,True,50.0,50.0,194.0,0.169092
nurikabe-sat18-strips,p07,solver_4,True,78.0,78.0,787.0,1.698388
nurikabe-sat18-strips,p16,solver_4,False,,,,
nurikabe-sat18-strips,p19,solver_4,False,,,,
nurikabe-sat18-strips,p18,solver_4,False,,,,
nurikabe-sat18-strips,p02,solver_4,True,42.0,42.0,322.0,0.092427
nurikabe-sat18-strips,p10,solver_4,True,113.0,113.0,11555.0,49.571048
nurikabe-sat18-strips,p12,solver_4,False,,,,
nurikabe-sat18-strips,p15,solver_4,False,,,,
nurikabe-sat18-strips,p11,solver_4,False,,,,
peg-solitaire-sat08-strips,p06,solver_4,True,4.0,12.0,146.0,0.009557
peg-solitaire-sat08-strips,p14,solver_4,True,10.0,23.0,14620.0,0.413144
peg-solitaire-sat08-strips,p13,solver_4,True,10.0,22.0,1959.0,0.057997
peg-solitaire-sat08-strips,p17,solver_4,True,13.0,27.0,5536.0,0.147783
peg-solitaire-sat08-strips,p27,solver_4,True,10.0,31.0,1039.0,0.038224
peg-solitaire-sat08-strips,p22,solver_4,True,8.0,23.0,599.0,0.025382
peg-solitaire-sat08-strips,p28,solver_4,True,19.0,42.0,56850.0,1.660906
peg-solitaire-sat08-strips,p26,solver_4,True,11.0,29.0,11501.0,0.33322
peg-solitaire-sat08-strips,p21,solver_4,True,11.0,26.0,9479.0,0.261999
peg-solitaire-sat08-strips,p01,solver_4,True,3.0,6.0,7.0,0.003932
peg-solitaire-sat08-strips,p20,solver_4,True,9.0,24.0,694.0,0.027245
peg-solitaire-sat08-strips,p09,solver_4,True,7.0,17.0,379.0,0.017519
peg-solitaire-sat08-strips,p08,solver_4,True,6.0,16.0,543.0,0.023349
peg-solitaire-sat08-strips,p05,solver_4,True,5.0,12.0,89.0,0.005729
peg-solitaire-sat08-strips,p04,solver_4,True,5.0,11.0,106.0,0.009414
peg-solitaire-sat08-strips,p03,solver_4,True,5.0,10.0,30.0,0.005763
peg-solitaire-sat08-strips,p07,solver_4,True,4.0,13.0,48.0,0.009491
peg-solitaire-sat08-strips,p23,solver_4,True,11.0,27.0,17314.0,0.487468
peg-solitaire-sat08-strips,p16,solver_4,True,9.0,22.0,3735.0,0.101969
peg-solitaire-sat08-strips,p24,solver_4,True,11.0,28.0,2734.0,0.035826
peg-solitaire-sat08-strips,p30,solver_4,True,25.0,55.0,2302791.0,73.937345
peg-solitaire-sat08-strips,p25,solver_4,True,9.0,26.0,2975.0,0.090295
peg-solitaire-sat08-strips,p19,solver_4,True,12.0,26.0,21296.0,0.603825
peg-solitaire-sat08-strips,p18,solver_4,True,8.0,22.0,5128.0,0.14353
peg-solitaire-sat08-strips,p02,solver_4,True,5.0,9.0,23.0,0.007063
peg-solitaire-sat08-strips,p10,solver_4,True,7.0,18.0,1283.0,0.040257
peg-solitaire-sat08-strips,p12,solver_4,True,9.0,21.0,3703.0,0.104007
peg-solitaire-sat08-strips,p29,solver_4,True,16.0,42.0,14184.0,0.43797
peg-solitaire-sat08-strips,p15,solver_4,True,11.0,24.0,3236.0,0.098394
peg-solitaire-sat08-strips,p11,solver_4,True,10.0,21.0,3258.0,0.091112
maintenance-sat14-strips,p06,solver_4,False,,,,
maintenance-sat14-strips,p14,solver_4,False,,,,
maintenance-sat14-strips,p13,solver_4,False,,,,
maintenance-sat14-strips,p17,solver_4,False,,,,
maintenance-sat14-strips,p01,solver_4,False,,,,
maintenance-sat14-strips,p20,solver_4,False,,,,
maintenance-sat14-strips,p09,solver_4,False,,,,
maintenance-sat14-strips,p08,solver_4,True,89.0,89.0,101.0,0.036316
maintenance-sat14-strips,p05,solver_4,False,,,,
maintenance-sat14-strips,p04,solver_4,False,,,,
maintenance-sat14-strips,p03,solver_4,False,,,,
maintenance-sat14-strips,p07,solver_4,False,,,,
maintenance-sat14-strips,p16,solver_4,False,,,,
maintenance-sat14-strips,p19,solver_4,False,,,,
maintenance-sat14-strips,p18,solver_4,False,,,,
maintenance-sat14-strips,p02,solver_4,False,,,,
maintenance-sat14-strips,p10,solver_4,False,,,,
maintenance-sat14-strips,p12,solver_4,False,,,,
maintenance-sat14-strips,p15,solver_4,False,,,,
maintenance-sat14-strips,p11,solver_4,False,,,,
elevators-sat08-strips,p06,solver_4,True,195.0,52.0,334.0,0.039379
elevators-sat08-strips,p14,solver_4,True,340.0,82.0,888.0,0.186518
elevators-sat08-strips,p13,solver_4,True,276.0,66.0,455.0,0.090308
elevators-sat08-strips,p17,solver_4,True,413.0,103.0,6247.0,1.465564
elevators-sat08-strips,p27,solver_4,True,922.0,225.0,5258.0,5.246047
elevators-sat08-strips,p22,solver_4,True,417.0,103.0,1269.0,0.574436
elevators-sat08-strips,p28,solver_4,True,947.0,226.0,5220.0,6.078397
elevators-sat08-strips,p26,solver_4,True,710.0,164.0,4250.0,3.655251
elevators-sat08-strips,p21,solver_4,True,321.0,82.0,769.0,0.322302
elevators-sat08-strips,p01,solver_4,True,67.0,20.0,57.0,0.007846
elevators-sat08-strips,p20,solver_4,True,606.0,130.0,2070.0,0.694415
elevators-sat08-strips,p09,solver_4,True,194.0,57.0,506.0,0.063979
elevators-sat08-strips,p08,solver_4,True,177.0,49.0,393.0,0.046869
elevators-sat08-strips,p05,solver_4,True,118.0,38.0,145.0,0.01895
elevators-sat08-strips,p04,solver_4,True,167.0,40.0,224.0,0.022618
elevators-sat08-strips,p03,solver_4,True,110.0,21.0,69.0,0.007604
elevators-sat08-strips,p07,solver_4,True,186.0,58.0,433.0,0.047894
elevators-sat08-strips,p23,solver_4,True,505.0,124.0,1898.0,0.9836
elevators-sat08-strips,p16,solver_4,True,400.0,93.0,1032.0,0.273317
elevators-sat08-strips,p24,solver_4,True,635.0,160.0,2256.0,1.424886
elevators-sat08-strips,p30,solver_4,True,1188.0,270.0,7945.0,11.719026
elevators-sat08-strips,p25,solver_4,True,696.0,168.0,3154.0,2.252612
elevators-sat08-strips,p19,solver_4,True,595.0,145.0,4505.0,1.335063
elevators-sat08-strips,p18,solver_4,True,548.0,128.0,1772.0,0.527946
elevators-sat08-strips,p02,solver_4,True,72.0,24.0,56.0,0.010455
elevators-sat08-strips,p10,solver_4,True,281.0,81.0,977.0,0.120239
elevators-sat08-strips,p12,solver_4,True,249.0,57.0,532.0,0.097053
elevators-sat08-strips,p29,solver_4,True,964.0,230.0,10754.0,13.496017
elevators-sat08-strips,p15,solver_4,True,465.0,96.0,1802.0,0.398495
elevators-sat08-strips,p11,solver_4,True,147.0,38.0,142.0,0.030189
transport-sat14-strips,p06,solver_4,False,,,,
transport-sat14-strips,p14,solver_4,False,,,,
transport-sat14-strips,p13,solver_4,True,2218.0,212.0,13984.0,86.62571
transport-sat14-strips,p17,solver_4,False,,,,
transport-sat14-strips,p01,solver_4,True,2352.0,204.0,5172.0,34.720773
transport-sat14-strips,p20,solver_4,False,,,,
transport-sat14-strips,p09,solver_4,False,,,,
transport-sat14-strips,p08,solver_4,False,,,,
transport-sat14-strips,p05,solver_4,False,,,,
transport-sat14-strips,p04,solver_4,False,,,,
transport-sat14-strips,p03,solver_4,True,2463.0,216.0,3893.0,27.574721
transport-sat14-strips,p07,solver_4,False,,,,
transport-sat14-strips,p16,solver_4,False,,,,
transport-sat14-strips,p19,solver_4,False,,,,
transport-sat14-strips,p18,solver_4,False,,,,
transport-sat14-strips,p02,solver_4,True,2973.0,273.0,7553.0,63.872237
transport-sat14-strips,p10,solver_4,False,,,,
transport-sat14-strips,p12,solver_4,True,2696.0,257.0,5419.0,59.356769
transport-sat14-strips,p15,solver_4,False,,,,
transport-sat14-strips,p11,solver_4,True,2318.0,214.0,4364.0,46.235727
ricochet-robots-sat23-strips,p06,solver_4,False,,,,
ricochet-robots-sat23-strips,p14,solver_4,False,,,,
ricochet-robots-sat23-strips,p13,solver_4,False,,,,
ricochet-robots-sat23-strips,p17,solver_4,False,,,,
ricochet-robots-sat23-strips,p01,solver_4,False,,,,
ricochet-robots-sat23-strips,p20,solver_4,False,,,,
ricochet-robots-sat23-strips,p09,solver_4,False,,,,
ricochet-robots-sat23-strips,p08,solver_4,False,,,,
ricochet-robots-sat23-strips,p05,solver_4,False,,,,
ricochet-robots-sat23-strips,p04,solver_4,False,,,,
ricochet-robots-sat23-strips,p03,solver_4,False,,,,
ricochet-robots-sat23-strips,p07,solver_4,False,,,,
ricochet-robots-sat23-strips,p16,solver_4,False,,,,
ricochet-robots-sat23-strips,p19,solver_4,False,,,,
ricochet-robots-sat23-strips,p18,solver_4,False,,,,
ricochet-robots-sat23-strips,p02,solver_4,False,,,,
ricochet-robots-sat23-strips,p10,solver_4,False,,,,
ricochet-robots-sat23-strips,p12,solver_4,False,,,,
ricochet-robots-sat23-strips,p15,solver_4,False,,,,
ricochet-robots-sat23-strips,p11,solver_4,False,,,,
tetris-sat14-strips,p034,solver_4,False,,,,
tetris-sat14-strips,p036,solver_4,False,,,,
tetris-sat14-strips,p027,solver_4,False,,,,
tetris-sat14-strips,p033,solver_4,False,,,,
tetris-sat14-strips,p040,solver_4,False,,,,
tetris-sat14-strips,p028,solver_4,False,,,,
tetris-sat14-strips,p022,solver_4,False,,,,
tetris-sat14-strips,p035,solver_4,False,,,,
tetris-sat14-strips,p038,solver_4,False,,,,
tetris-sat14-strips,p023,solver_4,False,,,,
tetris-sat14-strips,p026,solver_4,False,,,,
tetris-sat14-strips,p032,solver_4,False,,,,
tetris-sat14-strips,p025,solver_4,False,,,,
tetris-sat14-strips,p029,solver_4,False,,,,
tetris-sat14-strips,p024,solver_4,False,,,,
tetris-sat14-strips,p020,solver_4,True,56.0,26.0,4646.0,2.113375
tetris-sat14-strips,p031,solver_4,False,,,,
tetris-sat14-strips,p021,solver_4,False,,,,
tetris-sat14-strips,p037,solver_4,False,,,,
tetris-sat14-strips,p039,solver_4,False,,,,
scanalyzer-3d-sat08-strips,p06,solver_4,True,46.0,30.0,220.0,0.018493
scanalyzer-3d-sat08-strips,p14,solver_4,True,66.0,38.0,336.0,0.166401
scanalyzer-3d-sat08-strips,p13,solver_4,True,66.0,38.0,337.0,0.269815
scanalyzer-3d-sat08-strips,p17,solver_4,True,76.0,44.0,482.0,0.424308
scanalyzer-3d-sat08-strips,p27,solver_4,True,42.0,26.0,605.0,3.999327
scanalyzer-3d-sat08-strips,p22,solver_4,True,13.0,5.0,6.0,0.00609
scanalyzer-3d-sat08-strips,p28,solver_4,False,,,,
scanalyzer-3d-sat08-strips,p26,solver_4,True,36.0,20.0,397.0,2.727832
scanalyzer-3d-sat08-strips,p21,solver_4,True,116.0,80.0,2396.0,3.145533
scanalyzer-3d-sat08-strips,p01,solver_4,True,22.0,10.0,24.0,0.007434
scanalyzer-3d-sat08-strips,p20,solver_4,True,86.0,50.0,659.0,1.149704
scanalyzer-3d-sat08-strips,p09,solver_4,True,60.0,40.0,430.0,0.058299
scanalyzer-3d-sat08-strips,p08,solver_4,True,46.0,26.0,144.0,0.033056
scanalyzer-3d-sat08-strips,p05,solver_4,True,36.0,20.0,84.0,0.011198
scanalyzer-3d-sat08-strips,p04,solver_4,True,34.0,18.0,93.0,0.017681
scanalyzer-3d-sat08-strips,p03,solver_4,True,32.0,20.0,96.0,0.007468
scanalyzer-3d-sat08-strips,p07,solver_4,True,40.0,20.0,57.0,0.030788
scanalyzer-3d-sat08-strips,p23,solver_4,True,13.0,5.0,6.0,0.003847
scanalyzer-3d-sat08-strips,p16,solver_4,True,72.0,40.0,387.0,0.628921
scanalyzer-3d-sat08-strips,p24,solver_4,True,13.0,5.0,6.0,0.0038
scanalyzer-3d-sat08-strips,p30,solver_4,False,,,,
scanalyzer-3d-sat08-strips,p25,solver_4,True,36.0,20.0,476.0,3.525231
scanalyzer-3d-sat08-strips,p19,solver_4,True,84.0,48.0,315.0,1.162021
scanalyzer-3d-sat08-strips,p18,solver_4,True,102.0,70.0,1702.0,1.036661
scanalyzer-3d-sat08-strips,p02,solver_4,True,26.0,14.0,48.0,0.010112
scanalyzer-3d-sat08-strips,p10,solver_4,True,50.0,26.0,103.0,0.07136
scanalyzer-3d-sat08-strips,p12,solver_4,True,74.0,50.0,735.0,0.159446
scanalyzer-3d-sat08-strips,p29,solver_4,True,63.0,39.0,1785.0,239.977225
scanalyzer-3d-sat08-strips,p15,solver_4,True,88.0,60.0,1146.0,0.415459
scanalyzer-3d-sat08-strips,p11,solver_4,True,56.0,32.0,226.0,0.069258
genome-edit-distances-sat14-strips,p06,solver_4,False,,,,
genome-edit-distances-sat14-strips,p14,solver_4,False,,,,
genome-edit-distances-sat14-strips,p13,solver_4,False,,,,
genome-edit-distances-sat14-strips,p17,solver_4,False,,,,
genome-edit-distances-sat14-strips,p01,solver_4,True,25.0,63.0,2280.0,34.833947
genome-edit-distances-sat14-strips,p20,solver_4,False,,,,
genome-edit-distances-sat14-strips,p09,solver_4,False,,,,
genome-edit-distances-sat14-strips,p08,solver_4,False,,,,
genome-edit-distances-sat14-strips,p05,solver_4,False,,,,
genome-edit-distances-sat14-strips,p04,solver_4,False,,,,
genome-edit-distances-sat14-strips,p03,solver_4,False,,,,
genome-edit-distances-sat14-strips,p07,solver_4,False,,,,
genome-edit-distances-sat14-strips,p16,solver_4,False,,,,
genome-edit-distances-sat14-strips,p19,solver_4,False,,,,
genome-edit-distances-sat14-strips,p18,solver_4,False,,,,
genome-edit-distances-sat14-strips,p02,solver_4,True,29.0,72.0,2472.0,42.542901
genome-edit-distances-sat14-strips,p10,solver_4,False,,,,
genome-edit-distances-sat14-strips,p12,solver_4,False,,,,
genome-edit-distances-sat14-strips,p15,solver_4,False,,,,
genome-edit-distances-sat14-strips,p11,solver_4,False,,,,
agricola-sat18-strips,p06,solver_4,True,5832.0,104.0,1888.0,90.584079
agricola-sat18-strips,p14,solver_4,False,,,,
agricola-sat18-strips,p13,solver_4,True,1229.0,104.0,871.0,4.21762
agricola-sat18-strips,p17,solver_4,False,,,,
agricola-sat18-strips,p01,solver_4,True,3276.0,54.0,147.0,4.427689
agricola-sat18-strips,p20,solver_4,False,,,,
agricola-sat18-strips,p09,solver_4,True,6939.0,137.0,1954.0,133.122856
agricola-sat18-strips,p08,solver_4,True,6572.0,128.0,2243.0,139.356628
agricola-sat18-strips,p05,solver_4,True,5469.0,99.0,260.0,15.297852
agricola-sat18-strips,p04,solver_4,True,5101.0,89.0,236.0,13.051879
agricola-sat18-strips,p03,solver_4,True,4734.0,80.0,147.0,8.13039
agricola-sat18-strips,p07,solver_4,True,6205.0,119.0,2159.0,118.635369
agricola-sat18-strips,p16,solver_4,False,,,,
agricola-sat18-strips,p19,solver_4,False,,,,
agricola-sat18-strips,p18,solver_4,False,,,,
agricola-sat18-strips,p02,solver_4,True,4005.0,67.0,167.0,6.839807
agricola-sat18-strips,p10,solver_4,False,,,,
agricola-sat18-strips,p12,solver_4,True,1219.0,82.0,1222.0,4.34191
agricola-sat18-strips,p15,solver_4,False,,,,
agricola-sat18-strips,p11,solver_4,False,,,,
nomystery-sat11-strips,p06,solver_4,True,40.0,40.0,1604.0,2.380193
nomystery-sat11-strips,p14,solver_4,True,30.0,30.0,270.0,0.188342
nomystery-sat11-strips,p13,solver_4,True,27.0,27.0,448.0,0.102576
nomystery-sat11-strips,p17,solver_4,False,,,,
nomystery-sat11-strips,p01,solver_4,True,21.0,21.0,102.0,0.01784
nomystery-sat11-strips,p20,solver_4,False,,,,
nomystery-sat11-strips,p09,solver_4,True,50.0,50.0,2684.0,13.142745
nomystery-sat11-strips,p08,solver_4,True,46.0,46.0,8855.0,12.943958
nomystery-sat11-strips,p05,solver_4,True,38.0,38.0,799.0,1.163292
nomystery-sat11-strips,p04,solver_4,True,32.0,32.0,233.0,0.313084
nomystery-sat11-strips,p03,solver_4,True,29.0,29.0,489.0,0.213079
nomystery-sat11-strips,p07,solver_4,True,48.0,48.0,955.0,2.49972
nomystery-sat11-strips,p16,solver_4,True,37.0,37.0,20952.0,10.277866
nomystery-sat11-strips,p19,solver_4,True,47.0,47.0,4898.0,13.695338
